user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_status
12285,32,1166,2.423307626,0.925713758,4,1,1,1,1,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""12285"",
    ""age"": ""32"",
    ""last_month_salary"": ""1166"",
    ""debt_ratio"": ""2.423307626"",
    ""using_lines_not_secured_personal_assets"": ""0.925713758"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""6""
  }
}",12285 - cliente mau pagador
25292,44,4737,0.257492613,1.084366253,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""25292"",
    ""age"": ""44"",
    ""last_month_salary"": ""4737"",
    ""debt_ratio"": ""0.257492613"",
    ""using_lines_not_secured_personal_assets"": ""1.084366253"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",25292 - cliente mau pagador
34161,73,6266,1.351364289,0.848717094,4,1,1,0,0,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""34161"",
    ""age"": ""73"",
    ""last_month_salary"": ""6266"",
    ""debt_ratio"": ""1.351364289"",
    ""using_lines_not_secured_personal_assets"": ""0.848717094"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",34161 - cliente mau pagador
20929,29,2000,0.740129935,0.9999999,4,1,1,1,1,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""20929"",
    ""age"": ""29"",
    ""last_month_salary"": ""2000"",
    ""debt_ratio"": ""0.740129935"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""6""
  }
}",20929 - cliente mau pagador
28603,29,5225,0.06333716,1.114471382,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""28603"",
    ""age"": ""29"",
    ""last_month_salary"": ""5225"",
    ""debt_ratio"": ""0.06333716"",
    ""using_lines_not_secured_personal_assets"": ""1.114471382"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",28603 - cliente mau pagador
18076,37,5400,632.0,0.89871612,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""18076"",
    ""age"": ""37"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""632.0"",
    ""using_lines_not_secured_personal_assets"": ""0.89871612"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",18076 - cliente mau pagador
5738,40,11100,0.166201243,0.981061052,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""5738"",
    ""age"": ""40"",
    ""last_month_salary"": ""11100"",
    ""debt_ratio"": ""0.166201243"",
    ""using_lines_not_secured_personal_assets"": ""0.981061052"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",5738 - cliente mau pagador
23172,55,5400,2789.0,0.9999999,4,1,1,0,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""23172"",
    ""age"": ""55"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2789.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""3""
  }
}",23172 - cliente mau pagador
4060,43,7800,0.316113319,1.150584942,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""4060"",
    ""age"": ""43"",
    ""last_month_salary"": ""7800"",
    ""debt_ratio"": ""0.316113319"",
    ""using_lines_not_secured_personal_assets"": ""1.150584942"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",4060 - cliente mau pagador
10520,43,4000,0.157460635,0.84359401,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""10520"",
    ""age"": ""43"",
    ""last_month_salary"": ""4000"",
    ""debt_ratio"": ""0.157460635"",
    ""using_lines_not_secured_personal_assets"": ""0.84359401"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",10520 - cliente mau pagador
31931,45,5400,2430.0,0.9999999,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""31931"",
    ""age"": ""45"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2430.0"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",31931 - cliente mau pagador
26378,32,1800,0.43420322,1.034353529,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""26378"",
    ""age"": ""32"",
    ""last_month_salary"": ""1800"",
    ""debt_ratio"": ""0.43420322"",
    ""using_lines_not_secured_personal_assets"": ""1.034353529"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",26378 - cliente mau pagador
19630,41,3600,0.523743405,1.015126958,4,1,1,1,1,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""19630"",
    ""age"": ""41"",
    ""last_month_salary"": ""3600"",
    ""debt_ratio"": ""0.523743405"",
    ""using_lines_not_secured_personal_assets"": ""1.015126958"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""6""
  }
}",19630 - cliente mau pagador
3507,54,4760,0.269481201,0.9999999,4,1,1,0,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""3507"",
    ""age"": ""54"",
    ""last_month_salary"": ""4760"",
    ""debt_ratio"": ""0.269481201"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",3507 - cliente mau pagador
14238,25,5400,159.0,1.038922954,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""14238"",
    ""age"": ""25"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""159.0"",
    ""using_lines_not_secured_personal_assets"": ""1.038922954"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",14238 - cliente mau pagador
32975,43,5500,0.121796037,1.174362509,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""32975"",
    ""age"": ""43"",
    ""last_month_salary"": ""5500"",
    ""debt_ratio"": ""0.121796037"",
    ""using_lines_not_secured_personal_assets"": ""1.174362509"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",32975 - cliente mau pagador
3136,51,4666,0.559460039,0.9999999,4,1,1,0,1,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""3136"",
    ""age"": ""51"",
    ""last_month_salary"": ""4666"",
    ""debt_ratio"": ""0.559460039"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",3136 - cliente mau pagador
1460,25,3800,0.102604578,1.057647963,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""1460"",
    ""age"": ""25"",
    ""last_month_salary"": ""3800"",
    ""debt_ratio"": ""0.102604578"",
    ""using_lines_not_secured_personal_assets"": ""1.057647963"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",1460 - cliente mau pagador
24570,30,5400,476.0,1.046864232,4,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""24570"",
    ""age"": ""30"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""476.0"",
    ""using_lines_not_secured_personal_assets"": ""1.046864232"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",24570 - cliente mau pagador
896,43,2500,0.259096361,0.901180282,4,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""896"",
    ""age"": ""43"",
    ""last_month_salary"": ""2500"",
    ""debt_ratio"": ""0.259096361"",
    ""using_lines_not_secured_personal_assets"": ""0.901180282"",
    ""total_loan"": ""4"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",896 - cliente mau pagador
9111,27,1040,0.314121037,1.08985025,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""9111"",
    ""age"": ""27"",
    ""last_month_salary"": ""1040"",
    ""debt_ratio"": ""0.314121037"",
    ""using_lines_not_secured_personal_assets"": ""1.08985025"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",9111 - cliente mau pagador
35247,31,1200,0.149875104,0.9999999,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""35247"",
    ""age"": ""31"",
    ""last_month_salary"": ""1200"",
    ""debt_ratio"": ""0.149875104"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",35247 - cliente mau pagador
5777,33,3037,0.416721527,1.343012704,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""5777"",
    ""age"": ""33"",
    ""last_month_salary"": ""3037"",
    ""debt_ratio"": ""0.416721527"",
    ""using_lines_not_secured_personal_assets"": ""1.343012704"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",5777 - cliente mau pagador
15148,44,5400,2687.0,0.953488372,5,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""15148"",
    ""age"": ""44"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""2687.0"",
    ""using_lines_not_secured_personal_assets"": ""0.953488372"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",15148 - cliente mau pagador
35281,49,1400,0.241970021,1.004266098,5,1,1,0,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""35281"",
    ""age"": ""49"",
    ""last_month_salary"": ""1400"",
    ""debt_ratio"": ""0.241970021"",
    ""using_lines_not_secured_personal_assets"": ""1.004266098"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",35281 - cliente mau pagador
32606,56,6000,0.817197134,0.9999999,5,1,1,0,0,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""32606"",
    ""age"": ""56"",
    ""last_month_salary"": ""6000"",
    ""debt_ratio"": ""0.817197134"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",32606 - cliente mau pagador
20899,27,2090,0.029650885,0.9999999,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""20899"",
    ""age"": ""27"",
    ""last_month_salary"": ""2090"",
    ""debt_ratio"": ""0.029650885"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",20899 - cliente mau pagador
12119,36,5967,0.437164879,0.682878081,5,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""12119"",
    ""age"": ""36"",
    ""last_month_salary"": ""5967"",
    ""debt_ratio"": ""0.437164879"",
    ""using_lines_not_secured_personal_assets"": ""0.682878081"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",12119 - cliente mau pagador
12212,41,5000,0.74145171,0.947605239,5,1,1,1,1,1,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""12212"",
    ""age"": ""41"",
    ""last_month_salary"": ""5000"",
    ""debt_ratio"": ""0.74145171"",
    ""using_lines_not_secured_personal_assets"": ""0.947605239"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""6""
  }
}",12212 - cliente mau pagador
31523,53,5830,0.349854227,0.538424912,5,1,1,0,0,0,0,1,1,"{
  ""risk_score"": {
    ""user_id"": ""31523"",
    ""age"": ""53"",
    ""last_month_salary"": ""5830"",
    ""debt_ratio"": ""0.349854227"",
    ""using_lines_not_secured_personal_assets"": ""0.538424912"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""2""
  }
}",31523 - cliente mau pagador
21604,29,5150,0.331391963,1.113318224,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""21604"",
    ""age"": ""29"",
    ""last_month_salary"": ""5150"",
    ""debt_ratio"": ""0.331391963"",
    ""using_lines_not_secured_personal_assets"": ""1.113318224"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",21604 - cliente mau pagador
5229,41,2100,0.41170871,0.996003996,5,1,1,1,1,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""5229"",
    ""age"": ""41"",
    ""last_month_salary"": ""2100"",
    ""debt_ratio"": ""0.41170871"",
    ""using_lines_not_secured_personal_assets"": ""0.996003996"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""5""
  }
}",5229 - cliente mau pagador
27418,45,5400,611.0,1.014109347,5,1,1,1,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""27418"",
    ""age"": ""45"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""611.0"",
    ""using_lines_not_secured_personal_assets"": ""1.014109347"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""4""
  }
}",27418 - cliente mau pagador
35451,67,6215,0.432593308,1.074949464,5,1,1,0,0,0,1,1,1,"{
  ""risk_score"": {
    ""user_id"": ""35451"",
    ""age"": ""67"",
    ""last_month_salary"": ""6215"",
    ""debt_ratio"": ""0.432593308"",
    ""using_lines_not_secured_personal_assets"": ""1.074949464"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""1"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""1"",
    ""risk_score"": ""3""
  }
}",35451 - cliente mau pagador
